antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,weighted_support,rule_type
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG CARS BLUE'}),0.01808617234468938,0.057615230460921846,0.011272545090180362,0.6232686980609419,10.81777670721426,0.010230506102385132,2.5014772191441708,0.9242761818913663,0.022794948983165503,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.016182364729458918,0.05460921843687375,0.011272545090180362,0.6965944272445821,12.755986025506292,0.010388838799844178,3.1159308412743862,0.9367644978583514,0.022794948983165503,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE'})","frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT'})",0.025150300601202404,0.03211422845691383,0.011272545090180362,0.4482071713147411,13.95665388368523,0.01046486259091329,1.7540745751430662,0.9523002249860097,0.022794948983165503,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.'})","frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT'})",0.027254509018036072,0.02775551102204409,0.011272545090180362,0.4136029411764706,14.901651093650457,0.01051608226472986,1.6579968714859183,0.9590312685986357,0.022794948983165503,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT'})","frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG CARS BLUE'})",0.03036072144288577,0.026152304609218437,0.011272545090180362,0.37128712871287134,14.197109366109027,0.010478542254850383,1.5489546021176213,0.9586690089903896,0.022794948983165503,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG CARS BLUE'})","frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT'})",0.026152304609218437,0.03036072144288577,0.011272545090180362,0.4310344827586207,14.197109366109027,0.010478542254850383,1.7042144895852311,0.9545261858215865,0.022794948983165503,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT'})","frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.'})",0.02775551102204409,0.027254509018036072,0.011272545090180362,0.40613718411552346,14.901651093650456,0.01051608226472986,1.637996966577532,0.9595254617701283,0.022794948983165503,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT'})","frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE'})",0.03211422845691383,0.025150300601202404,0.011272545090180362,0.3510140405616225,13.95665388368523,0.01046486259091329,1.5021121570063203,0.9591520149996262,0.022794948983165503,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.01818637274549098,0.06102204408817635,0.010721442885771542,0.5895316804407713,9.66096251362709,0.009611673246292182,2.2875771677583354,0.9130965592196784,0.02948355308556503,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG PINK POLKADOT', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.015080160320641283,0.10465931863727455,0.010721442885771542,0.7109634551495015,6.793121380940187,0.009143163581672362,3.0976729320710374,0.8658494147647293,0.02948355308556503,Ít giá trị kinh doanh
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.05095190380761523,0.07835671342685371,0.026352705410821645,0.5172074729596854,6.600678491224629,0.02236028168561572,1.90898415976556,0.8940541857712421,0.06549284148399767,Phổ biến & Giá trị cao
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG WOODLAND'}),0.07835671342685371,0.05095190380761523,0.026352705410821645,0.33631713554987214,6.600678491224629,0.02236028168561572,1.429972275958468,0.9206386410667883,0.06549284148399767,Phổ biến & Giá trị cao
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG WOODLAND'}),0.057965931863727456,0.05095190380761523,0.02399799599198397,0.4140017286084702,8.125343660791607,0.021044521407544547,1.619540777720633,0.9308880773145403,0.056358077106362765,Phổ biến & Giá trị cao
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.05095190380761523,0.057965931863727456,0.02399799599198397,0.47099311701081614,8.125343660791607,0.021044521407544547,1.7807595674620618,0.9240082625637598,0.056358077106362765,Phổ biến & Giá trị cao
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG WOODLAND'}),0.05460921843687375,0.05095190380761523,0.019839679358717433,0.36330275229357795,7.130307704798246,0.017057235713912794,1.4905798628958202,0.9094161005925712,0.05198933817836921,Ít giá trị kinh doanh
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.05095190380761523,0.05460921843687375,0.019839679358717433,0.38938053097345127,7.130307704798246,0.017057235713912794,1.5482486712555545,0.9059115144476492,0.05198933817836921,Ít giá trị kinh doanh
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG WOODLAND'}),0.06377755511022044,0.05095190380761523,0.02224448897795591,0.34878240377062053,6.845326233295562,0.01899490112489508,1.4573440608599586,0.9120855082084813,0.05854556375263516,Phổ biến & Giá trị cao
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.05095190380761523,0.06377755511022044,0.02224448897795591,0.43657817109144537,6.845326233295561,0.01899490112489508,1.6616722974745302,0.8997593777063766,0.05854556375263516,Phổ biến & Giá trị cao
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG WOODLAND'}),0.057615230460921846,0.05095190380761523,0.022444889779559118,0.38956521739130434,7.645744089607113,0.019509284099260643,1.5547084196883796,0.922349671527303,0.05528240922168215,Phổ biến & Giá trị cao
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG CARS BLUE'}),0.05095190380761523,0.057615230460921846,0.022444889779559118,0.4405113077679449,7.6457440896071125,0.019509284099260643,1.6843678569793363,0.915873796200632,0.05528240922168215,Phổ biến & Giá trị cao
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'LUNCH BAG WOODLAND'}),0.05430861723446894,0.05095190380761523,0.019488977955911823,0.3588560885608856,7.043035917084834,0.016721850514656567,1.4802419226943093,0.9072894076399568,0.04417130253139696,Ít giá trị kinh doanh
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG SUKI DESIGN '}),0.05095190380761523,0.05430861723446894,0.019488977955911823,0.3824975417895772,7.043035917084834,0.016721850514656567,1.531477924000868,0.9040803916281384,0.04417130253139696,Ít giá trị kinh doanh
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'LUNCH BAG WOODLAND'}),0.05190380761523046,0.05095190380761523,0.01848697394789579,0.35617760617760613,6.990467078962653,0.0158423761350356,1.474083699633149,0.9038619175031318,0.04430587480585383,Ít giá trị kinh doanh
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.05095190380761523,0.05190380761523046,0.01848697394789579,0.3628318584070796,6.990467078962653,0.0158423761350356,1.4879843019372074,0.9029553358406412,0.04430587480585383,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.02399799599198397,0.07835671342685371,0.015280561122244489,0.6367432150313153,8.126211363187373,0.013400157027481817,2.537167438324926,0.8985037123182654,0.03834513417105513,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG WOODLAND'}),0.028056112224448898,0.05095190380761523,0.015280561122244489,0.5446428571428571,10.689352437140046,0.01385104879096871,2.084184054383276,0.932614500591516,0.03834513417105513,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.026352705410821645,0.057965931863727456,0.015280561122244489,0.579847908745247,10.003253464611177,0.013753001995975919,2.242126334116196,0.9243927745357553,0.03834513417105513,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.019839679358717433,0.07835671342685371,0.014178356713426854,0.7146464646464648,9.120424190756673,0.012623784643435167,3.2298295706457174,0.9083779033098219,0.034048554497122664,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG WOODLAND'}),0.03036072144288577,0.05095190380761523,0.014178356713426854,0.46699669966996704,9.165441617908105,0.012631420154939137,1.7805670163857126,0.918789625760108,0.034048554497122664,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.026352705410821645,0.05460921843687375,0.014178356713426854,0.5380228136882129,9.852234276345625,0.01273925606724471,2.046401444865039,0.9228189566862347,0.034048554497122664,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG WOODLAND'}),0.021442885771543085,0.05095190380761523,0.011973947895791584,0.5584112149532711,10.959575074205791,0.01088139204260224,2.14916711730339,0.9286689282344948,0.028776757082655126,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.019839679358717433,0.057965931863727456,0.011973947895791584,0.6035353535353536,10.411897715268502,0.010823922393885969,2.3760859298214267,0.9222532377374889,0.028776757082655126,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.02399799599198397,0.05460921843687375,0.011973947895791584,0.4989561586638831,9.13684855681753,0.01066343609061811,1.8868424348697395,0.9124500452001403,0.028776757082655126,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG WOODLAND'}),0.027254509018036072,0.05095190380761523,0.012324649298597194,0.4522058823529412,8.875151830643762,0.010935980176786438,1.7324904843243532,0.9121870823158169,0.034708445578645206,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.019839679358717433,0.06377755511022044,0.012324649298597194,0.6212121212121212,9.740293746578114,0.011059323054927489,2.471627254509018,0.9154968558477242,0.034708445578645206,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.02224448897795591,0.05460921843687375,0.012324649298597194,0.5540540540540541,10.14579717332011,0.011109895140983369,2.119967207141556,0.921945220681967,0.034708445578645206,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG WOODLAND'}),0.025150300601202404,0.05095190380761523,0.011923847695390781,0.4741035856573705,9.304923864032562,0.010642391998425708,1.8046293344264286,0.915556540223243,0.030170197559748882,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG CARS BLUE'}),0.019839679358717433,0.057615230460921846,0.011923847695390781,0.601010101010101,10.431444883618797,0.010780779996867482,2.361926384414398,0.9224368545209947,0.030170197559748882,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.022444889779559118,0.05460921843687375,0.011923847695390781,0.53125,9.728211009174313,0.010698149806627283,2.0168336673346694,0.9178062368858984,0.030170197559748882,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG WOODLAND'}),0.03211422845691383,0.05095190380761523,0.014428857715430862,0.44929797191887677,8.818080156834592,0.012792576636238409,1.7233422936524607,0.9160137041254723,0.0389184903976101,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.02224448897795591,0.07835671342685371,0.014428857715430862,0.6486486486486487,8.278150273035184,0.012685852667258364,2.623138584862032,0.8992023638723782,0.0389184903976101,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.026352705410821645,0.06377755511022044,0.014428857715430862,0.5475285171102662,8.584971878649577,0.01274814659378878,2.0691302773614457,0.907430634169211,0.0389184903976101,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG WOODLAND'}),0.02565130260521042,0.05095190380761523,0.01312625250501002,0.51171875,10.043172320550639,0.011819269802129308,1.943650501002004,0.9241351374265608,0.03491162492561663,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.02224448897795591,0.057965931863727456,0.01312625250501002,0.5900900900900901,10.179946584440966,0.01183682997257039,2.298149045343434,0.922283379931753,0.03491162492561663,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.02399799599198397,0.06377755511022044,0.01312625250501002,0.5469728601252609,8.576259456480917,0.011595718993096412,2.0665924013926467,0.9051201189963521,0.03491162492561663,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG WOODLAND'}),0.026152304609218437,0.05095190380761523,0.01282565130260521,0.4904214559386973,9.625184130320942,0.01149314159380886,1.8624176925279126,0.9201704618530714,0.03831924327694827,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG CARS BLUE'}),0.02224448897795591,0.057615230460921846,0.01282565130260521,0.5765765765765766,10.007363885624756,0.011544029943654844,2.2256321152944185,0.9205507660381226,0.03831924327694827,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.022444889779559118,0.06377755511022044,0.01282565130260521,0.5714285714285714,8.959712714622375,0.011394171107746555,2.1845190380761523,0.9087869003690037,0.03831924327694827,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.022444889779559118,0.07835671342685371,0.013927855711422845,0.6205357142857143,7.919368834490317,0.012169147915068613,2.4288011316751152,0.8937882904008896,0.033988286473131867,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG WOODLAND'}),0.02775551102204409,0.05095190380761523,0.013927855711422845,0.5018050541516246,9.848602636053517,0.01251365958369645,1.9049733525021058,0.9241119523220958,0.033988286473131867,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG CARS BLUE'}),0.026352705410821645,0.057615230460921846,0.013927855711422845,0.5285171102661597,9.173218713836997,0.012409538515909575,1.9987676966836898,0.9151024348782784,0.033988286473131867,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG WOODLAND'}),0.024198396793587176,0.05095190380761523,0.013076152304609219,0.5403726708074534,10.605544256948644,0.01184319791888386,2.0648208579320806,0.9281699192504687,0.03085776921987879,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG CARS BLUE'}),0.02399799599198397,0.057615230460921846,0.013076152304609219,0.5448851774530271,9.45731142779341,0.011693502234930783,2.0706527734367817,0.9162498640486918,0.03085776921987879,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.022444889779559118,0.057965931863727456,0.013076152304609219,0.5825892857142857,10.05054636374861,0.011775113352958421,2.2568516712569524,0.9211786753882863,0.03085776921987879,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SUKI DESIGN '})",frozenset({'LUNCH BAG WOODLAND'}),0.025801603206412827,0.05095190380761523,0.012224448897795592,0.47378640776699027,9.298698819104352,0.010909808093140188,1.8035415850150482,0.9160947860506092,0.03106172575304764,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG SUKI DESIGN '}),0.02224448897795591,0.05430861723446894,0.012224448897795592,0.5495495495495496,10.119012000930821,0.011016381460315422,2.099434869739479,0.921678387468542,0.03106172575304764,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.019488977955911823,0.06377755511022044,0.012224448897795592,0.6272493573264782,9.834954573634333,0.010981489532170555,2.5116588349112026,0.916177205986442,0.03106172575304764,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG WOODLAND'}),0.023597194388777554,0.05095190380761523,0.011372745490981963,0.4819532908704883,9.458984941764943,0.010170423512355371,1.8319739889615296,0.9158929141774995,0.02700687723647375,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG CARS BLUE'}),0.019488977955911823,0.057615230460921846,0.011372745490981963,0.583547557840617,10.128355873477142,0.010249883534604279,2.2628868848808725,0.9191811943275777,0.02700687723647375,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG SUKI DESIGN '}),0.022444889779559118,0.05430861723446894,0.011372745490981963,0.5066964285714286,9.329945308381655,0.010153794563074043,1.9170576447011674,0.913317547272389,0.02700687723647375,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SUKI DESIGN '})",frozenset({'LUNCH BAG WOODLAND'}),0.020791583166332665,0.05095190380761523,0.010671342685370741,0.5132530120481927,10.073284287592848,0.009611971939871728,1.9497770293061367,0.9198527053855494,0.025909614075486805,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG SUKI DESIGN '}),0.019839679358717433,0.05430861723446894,0.010671342685370741,0.537878787878788,9.904114950240412,0.009593877133023562,2.04641413975492,0.9172294038201814,0.025909614075486805,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.019488977955911823,0.05460921843687375,0.010671342685370741,0.5475578406169666,10.02683898964647,0.009607064831064936,2.0895284887957732,0.9181617047164016,0.025909614075486805,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.019488977955911823,0.07835671342685371,0.013677354709418837,0.7017994858611825,8.956469141808952,0.012150262448745185,3.0906830903185676,0.906005989650157,0.03401573080213518,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG WOODLAND'}),0.02785571142284569,0.05095190380761523,0.013677354709418837,0.4910071942446043,9.636680036501772,0.012258053180509314,1.8645609239680776,0.921910289257228,0.03401573080213518,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG SUKI DESIGN '}),0.026352705410821645,0.05430861723446894,0.013677354709418837,0.5190114068441064,9.55670450240624,0.012246175718169806,1.9661409776073886,0.919595241299471,0.03401573080213518,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG SUKI DESIGN '})",frozenset({'LUNCH BAG WOODLAND'}),0.022795591182364728,0.05095190380761523,0.011122244488977955,0.4879120879120879,9.575934390093682,0.009960765719816385,1.8532913466417815,0.9164628612206156,0.02720493596702732,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG SUKI DESIGN '}),0.02399799599198397,0.05430861723446894,0.011122244488977955,0.4634655532359081,8.533922917517275,0.009818946510254977,1.7625921102906201,0.9045274420768491,0.02720493596702732,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.019488977955911823,0.057965931863727456,0.011122244488977955,0.570694087403599,9.845336201016279,0.009992547720691884,2.194318877275509,0.9162865537859152,0.02720493596702732,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.01848697394789579,0.07835671342685371,0.011823647294589179,0.6395663956639568,8.162241213204972,0.010375068774824199,2.5570403965826403,0.8940122107263021,0.033354988472039326,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG WOODLAND'}),0.02439879759519038,0.05095190380761523,0.011823647294589179,0.484599589322382,9.510922126720496,0.010580482106497565,1.841380170699966,0.9172372089298785,0.033354988472039326,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.026352705410821645,0.05190380761523046,0.011823647294589179,0.44866920152091255,8.644244461734957,0.01045584154280505,1.7196503351530648,0.9082509597891516,0.033354988472039326,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG WOODLAND'}),0.01968937875751503,0.05095190380761523,0.010821643286573146,0.549618320610687,10.787002634601095,0.009818431954088538,2.1072084847661423,0.9255187305156641,0.027030956883616265,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.02399799599198397,0.05190380761523046,0.010821643286573146,0.4509394572025052,8.687984136835912,0.009576055919454138,1.726760745826253,0.9066564382769916,0.027030956883616265,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.01848697394789579,0.057965931863727456,0.010821643286573146,0.5853658536585367,10.098446360435947,0.009750028614342914,2.271964517269834,0.9179448896602181,0.027030956883616265,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG WOODLAND'}),0.02249498997995992,0.05095190380761523,0.010771543086172345,0.4788418708240535,9.397919116664806,0.009625380520560159,1.8210367315828238,0.9141574281889882,0.02908914468409351,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.019488977955911823,0.05190380761523046,0.010771543086172345,0.5526992287917738,10.648529543131087,0.00975999092373123,2.1195943611360653,0.9241000863879043,0.02908914468409351,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG SUKI DESIGN '}),0.01848697394789579,0.05430861723446894,0.010771543086172345,0.5826558265582656,10.728607286072862,0.009767541094212474,2.2659748067563705,0.923870832952483,0.02908914468409351,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG WOODLAND'}),0.020791583166332665,0.05095190380761523,0.010771543086172345,0.5180722891566265,10.167869116584331,0.009712172340673331,1.9692747995991984,0.9207957783766739,0.028971203631762713,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.02224448897795591,0.05190380761523046,0.010771543086172345,0.4842342342342343,9.329454937563046,0.009616969409761407,1.8382301721346623,0.9131245918673765,0.028971203631762713,Ít giá trị kinh doanh
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.01848697394789579,0.06377755511022044,0.010771543086172345,0.5826558265582656,9.13575043056008,0.009592489086389211,2.243286247820316,0.9073133961607903,0.028971203631762713,Ít giá trị kinh doanh
frozenset({'BATHROOM METAL SIGN'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.03161322645290581,0.11302605210420842,0.01187374749498998,0.375594294770206,3.323077182452709,0.008300629314741709,1.420509038381331,0.721895544898431,0.049423158416786496,Ít giá trị kinh doanh
frozenset({'DOTCOM POSTAGE'}),frozenset({'BATHROOM METAL SIGN'}),0.035370741482965935,0.03161322645290581,0.012625250501002005,0.35694050991501414,11.2908598698949,0.011507067240693813,1.5059054231811642,0.9448529351146989,0.06058630564485174,Ít giá trị kinh doanh
frozenset({'BATHROOM METAL SIGN'}),frozenset({'DOTCOM POSTAGE'}),0.03161322645290581,0.035370741482965935,0.012625250501002005,0.39936608557844694,11.2908598698949,0.011507067240693813,1.606018633573215,0.941186735614797,0.06058630564485174,Ít giá trị kinh doanh
frozenset({'BATHROOM METAL SIGN'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.03161322645290581,0.10465931863727455,0.011673346693386773,0.3692551505546751,3.528163142686125,0.008364727952899786,1.4194974119092456,0.7399588823038697,0.05011412288373005,Ít giá trị kinh doanh
frozenset({'LADIES & GENTLEMEN METAL SIGN'}),frozenset({'PLEASE ONE PERSON METAL SIGN'}),0.023947895791583167,0.042334669338677355,0.011623246492985972,0.48535564853556484,11.464732242331213,0.010609420243292195,1.8608293823419193,0.9351713695046533,0.02546646419320601,Ít giá trị kinh doanh
